412,29.149999999999977,4052.0,537.0,15.0,39.0,3617.0,529.0,23.0,37.0,3050.0,512.0,15.0,44.0,3019.0,542.0,20.0,28.0,3595.0,506.0,11.0,26.0,3361.0,495.0,15.0,32.0,3408.0,516.0,15.0,55.0,3111.0,599.0,35.0,39.0,3304.0,537.0,21.0,42.5,3692.0,556.5,16.0,56.0,3571.0,613.0,27.0,47.0,2943.0,556.0,29.0,38.0,3316.0,524.0,18.0,43.0,2680.0,527.5,24.0,32.0,3226.0,493.0,16.0,41.0,2896.0,543.0,28.0,44.0,3537.0,556.0,22.0,96.0,2285.0,674.0,81.0,72.0,3472.0,646.0,36.0,41.0,3630.0,533.0,18.0,23.0,3536.5,491.0,13.0,34.0,3088.0,504.0,21.0,9.0,2680.0,543.0,8.0
413,29.100000000000023,4052.0,537.0,15.0,39.0,3618.0,529.0,22.0,37.0,3051.0,512.0,15.0,43.0,3020.0,542.0,19.0,28.0,3595.0,505.0,11.0,26.0,3362.0,495.0,15.0,32.0,3409.0,516.0,15.0,55.0,3112.0,598.0,35.0,39.0,3307.0,537.0,20.0,42.0,3692.0,557.0,16.0,54.0,3569.0,614.0,31.0,46.0,2948.0,556.0,28.0,38.0,3317.0,524.0,18.0,43.0,2680.0,528.0,24.0,32.0,3227.0,493.0,16.0,41.0,2899.0,543.0,27.0,44.0,3539.0,556.0,22.0,96.0,2293.0,674.0,80.0,72.0,3475.0,646.0,36.0,41.0,3632.0,533.0,18.0,23.0,3537.0,491.0,13.0,34.0,3090.0,504.0,21.0,9.0,2679.5,543.0,8.0
414,29.049999999999955,4052.0,537.0,15.0,39.0,3619.0,529.0,22.0,37.0,3052.0,513.0,15.0,43.0,3021.0,542.0,18.0,29.0,3596.0,505.0,11.0,26.0,3363.0,495.0,15.0,32.0,3411.0,517.0,15.0,53.0,3108.0,600.0,43.0,39.0,3310.0,537.0,19.0,43.0,3692.0,557.0,16.0,56.0,3569.0,613.0,31.0,46.0,2952.0,556.0,28.0,38.0,3318.0,525.0,18.0,42.0,2678.0,528.0,24.0,32.0,3229.0,493.0,16.0,41.0,2903.0,543.0,26.0,44.0,3540.0,556.0,22.0,95.0,2302.0,673.0,80.0,72.0,3479.0,647.0,36.0,41.0,3634.0,533.0,18.0,22.5,3537.5,491.0,13.0,34.0,3091.0,504.0,21.0,9.0,2679.0,543.0,8.0
415,29.0,4052.0,537.0,15.0,39.0,3620.0,529.0,22.0,37.0,3054.0,513.0,15.0,42.0,3023.0,542.0,17.0,30.0,3597.0,505.0,11.0,26.0,3364.0,495.0,15.0,32.0,3412.0,517.0,15.0,52.0,3117.0,600.0,35.0,39.0,3313.0,537.0,18.0,42.0,3692.0,558.0,16.0,55.0,3575.0,613.0,27.0,46.0,2957.0,556.0,27.0,38.0,3319.0,525.0,18.0,42.0,2677.0,529.0,24.0,32.0,3230.0,493.0,16.0,41.0,2907.0,543.0,25.0,44.0,3542.0,556.0,22.0,95.0,2310.0,673.0,79.0,72.0,3482.0,647.0,36.0,41.0,3635.0,534.0,18.0,22.0,3538.0,491.0,13.0,34.0,3093.0,504.0,21.0,9.0,2678.0,543.0,8.0
416,29.0,4052.5,537.0,15.0,38.0,3621.0,529.0,22.0,37.0,3055.0,513.0,15.0,42.0,3024.0,542.0,16.0,29.0,3597.0,505.0,11.0,26.0,3365.0,495.0,15.0,32.0,3413.0,517.0,15.0,56.0,3122.0,598.0,31.0,39.0,3316.0,537.0,17.0,40.0,3690.0,558.0,20.0,54.0,3580.0,614.0,23.0,45.0,2961.0,556.0,26.0,38.0,3320.0,525.0,18.0,42.0,2677.0,528.0,24.0,32.0,3231.0,493.0,16.0,40.0,2911.0,543.0,24.0,44.0,3543.0,556.0,22.0,95.0,2319.0,672.0,79.0,72.0,3486.0,647.0,36.0,41.0,3637.0,534.0,18.0,22.0,3538.5,491.0,13.5,34.0,3095.0,504.0,21.0,9.0,2677.5,543.0,8.0
417,29.0,4053.0,537.0,15.0,38.0,3622.0,529.0,22.0,37.0,3056.0,513.0,15.0,42.0,3026.0,543.0,16.0,29.0,3598.0,506.0,12.0,26.0,3367.0,495.0,15.0,32.0,3414.0,517.0,15.0,54.0,3129.0,599.0,27.0,39.0,3320.0,537.0,15.0,41.0,3690.0,558.0,20.0,55.0,3587.0,614.0,19.0,45.0,2966.0,556.0,26.0,38.0,3321.0,525.0,18.0,43.0,2677.0,527.0,24.0,32.0,3233.0,493.0,16.0,40.0,2915.0,543.0,24.0,44.0,3544.0,557.0,22.0,94.0,2327.0,671.0,78.0,72.0,3490.0,647.0,36.0,41.0,3638.0,534.0,18.0,22.0,3539.0,491.0,14.0,34.0,3097.0,505.0,21.0,9.0,2677.0,543.0,8.0
418,29.0,4053.5,537.0,15.0,38.0,3623.0,529.0,22.0,37.0,3058.0,513.0,15.0,41.0,3027.0,543.0,16.0,28.5,3598.5,506.0,12.0,26.0,3368.0,495.0,15.0,32.0,3416.0,517.0,15.0,54.0,3134.0,599.0,28.0,39.0,3323.0,537.0,14.0,42.0,3693.0,557.0,20.0,54.0,3590.0,615.0,19.0,44.0,2971.0,556.0,25.0,38.0,3321.5,525.5,18.0,44.0,2677.0,527.0,24.0,32.0,3234.0,493.0,16.0,40.0,2919.0,543.0,23.0,44.0,3546.0,557.0,22.0,94.0,2336.0,671.0,77.0,72.0,3493.0,647.0,36.0,41.0,3640.0,534.0,18.0,22.0,3539.5,491.5,14.0,34.0,3099.0,505.0,21.0,9.0,2676.75,543.0,8.0
419,29.0,4054.0,537.0,15.0,38.0,3624.0,529.0,22.0,37.0,3059.0,513.0,15.0,41.0,3028.0,543.0,16.0,28.0,3599.0,506.0,12.0,26.0,3369.0,495.0,15.0,32.0,3417.0,517.0,15.0,55.0,3142.0,599.0,24.0,39.0,3326.0,537.0,13.0,41.66666666666663,3692.3333333333335,557.3333333333334,20.0,52.0,3593.0,616.0,19.0,44.0,2975.0,556.0,24.0,38.0,3322.0,526.0,18.0,44.0,2676.0,527.0,26.0,32.0,3235.0,493.0,16.0,40.0,2922.0,543.0,22.0,44.0,3547.0,557.0,22.0,94.0,2344.0,670.0,77.0,72.0,3497.0,648.0,36.0,42.0,3641.0,535.0,18.0,22.0,3540.0,492.0,14.0,34.0,3101.0,505.0,21.0,9.0,2676.5,543.0,8.0
420,29.0,4054.5,537.0,15.0,38.0,3625.0,529.0,22.0,37.0,3060.0,513.0,15.0,41.0,3030.0,544.0,16.0,28.0,3599.0,507.0,12.0,26.0,3370.0,495.0,15.0,32.0,3418.0,517.0,15.0,54.0,3143.0,600.0,24.0,39.0,3328.0,537.0,14.0,41.33333333333337,3691.6666666666665,557.6666666666666,20.0,53.0,3592.0,615.0,23.0,44.0,2979.0,556.0,24.0,38.0,3323.0,526.0,18.0,44.0,2675.0,527.0,28.0,32.0,3236.0,494.0,16.0,40.0,2926.0,543.0,21.0,44.0,3548.0,557.0,22.0,93.0,2353.0,670.0,76.0,72.0,3500.0,648.0,36.0,42.0,3643.0,535.0,18.0,22.0,3540.5,492.0,14.0,34.0,3103.0,505.0,21.0,9.0,2676.25,543.0,8.0
421,29.0,4055.0,537.0,15.0,38.0,3626.0,529.0,22.0,37.0,3062.0,513.0,15.0,42.0,3034.0,543.0,12.0,28.0,3600.0,506.0,12.0,26.0,3371.0,495.0,15.0,32.0,3419.0,518.0,15.0,53.0,3146.0,600.0,28.0,39.0,3331.0,537.0,14.0,41.0,3691.0,558.0,20.0,54.0,3592.0,614.0,27.0,44.0,2982.0,556.0,24.0,38.0,3324.0,526.0,18.0,43.75,2674.5,527.5,29.0,32.0,3238.0,494.0,16.0,40.0,2929.0,543.0,22.0,44.0,3550.0,557.0,22.0,93.0,2361.0,669.0,76.0,72.0,3504.0,648.0,36.0,42.0,3644.0,535.0,18.0,22.0,3541.0,492.0,14.0,34.0,3104.0,505.0,21.0,9.0,2676.0,543.0,8.0
422,29.200000000000045,4055.0,537.0,15.0,38.0,3627.0,530.0,22.0,37.0,3063.0,513.0,15.0,45.0,3037.0,541.0,12.0,29.0,3601.0,506.0,12.0,26.0,3372.0,495.0,15.0,32.0,3421.0,518.0,15.0,52.0,3146.0,600.0,32.0,39.0,3333.0,537.0,14.0,43.0,3691.0,557.0,24.0,56.0,3593.0,613.0,31.0,44.0,2986.0,556.0,24.0,38.0,3325.0,526.0,18.0,43.5,2674.0,528.0,30.0,32.0,3239.0,494.0,16.0,41.0,2932.0,543.0,22.0,44.0,3551.0,558.0,22.0,93.0,2369.0,669.0,75.0,72.0,3507.0,648.0,36.0,42.0,3645.0,535.0,18.0,22.0,3541.5,492.0,14.0,34.0,3106.0,505.0,21.0,9.0,2676.0,544.0,8.0
423,29.399999999999977,4055.0,537.0,15.0,37.0,3628.0,530.0,21.0,37.0,3065.0,513.0,15.0,44.0,3039.0,541.0,12.0,30.0,3602.0,506.0,12.0,26.0,3374.0,495.0,15.0,32.0,3422.0,518.0,15.0,53.0,3148.0,599.0,36.0,39.0,3336.0,538.0,14.0,42.0,3693.0,558.0,20.0,55.0,3596.0,614.0,31.0,44.0,2990.0,556.0,24.0,38.0,3325.5,526.0,18.0,43.25,2673.5,528.5,31.0,32.0,3240.0,494.0,16.0,41.0,2935.0,543.0,22.0,44.0,3552.0,558.0,22.0,92.0,2378.0,668.0,75.0,72.0,3511.0,648.0,36.0,42.0,3647.0,536.0,18.0,22.0,3542.0,492.0,14.0,34.0,3108.0,505.0,21.0,9.0,2675.5,544.0,8.0
424,29.600000000000023,4055.0,537.0,15.0,37.0,3629.0,530.0,21.0,37.0,3066.0,513.0,15.0,44.0,3038.0,541.0,16.0,29.0,3602.0,506.0,12.0,26.0,3375.0,496.0,15.0,32.0,3423.0,518.0,15.0,53.0,3150.0,599.0,36.0,39.0,3338.0,538.0,15.0,41.0,3693.0,559.0,20.0,57.0,3600.0,613.0,28.0,44.0,2993.0,556.0,24.0,38.0,3326.0,526.0,18.0,43.0,2673.0,529.0,32.0,32.0,3242.0,494.0,16.0,41.0,2938.0,543.0,22.0,44.0,3554.0,558.0,22.0,92.0,2386.0,668.0,74.0,72.0,3515.0,648.0,36.0,42.0,3648.0,536.0,18.0,22.0,3542.5,492.0,14.0,34.0,3110.0,505.0,21.0,9.0,2675.0,544.0,8.0
425,29.799999999999955,4055.0,537.0,15.0,37.0,3630.0,530.0,21.0,37.0,3067.0,514.0,15.0,43.0,3043.0,542.0,16.0,29.5,3602.0,506.0,12.0,26.0,3376.0,496.0,15.0,32.0,3425.0,518.0,15.0,53.0,3154.0,599.0,34.0,39.0,3340.0,538.0,15.0,42.0,3698.0,558.0,16.0,55.0,3607.0,616.0,24.0,44.0,2997.0,556.0,24.0,38.0,3327.0,527.0,18.0,42.0,2673.0,530.0,32.0,32.0,3243.0,494.0,16.0,41.0,2941.0,543.0,23.0,45.0,3555.0,558.0,22.0,92.0,2395.0,667.0,74.0,72.0,3518.0,649.0,36.0,43.0,3650.0,536.0,18.0,22.0,3543.0,492.0,14.0,34.0,3112.0,505.0,21.0,9.0,2674.75,544.0,8.0
426,30.0,4055.0,537.0,15.0,37.0,3631.0,530.0,21.0,37.0,3069.0,514.0,15.0,43.0,3043.5,542.5,16.0,30.0,3602.0,506.0,12.0,26.0,3378.0,496.0,15.0,32.0,3426.0,518.0,15.0,53.0,3159.0,599.0,32.0,39.0,3343.0,538.0,15.0,43.0,3700.0,557.0,16.0,57.0,3612.0,616.0,20.0,44.0,3001.0,556.0,24.0,38.0,3328.0,527.0,18.0,41.0,2673.0,531.0,32.0,32.0,3244.0,494.0,16.0,41.0,2943.0,543.0,23.0,45.0,3556.0,558.0,22.0,92.0,2403.0,666.0,73.0,72.0,3522.0,649.0,36.0,43.0,3651.0,536.0,18.0,22.0,3543.0,493.0,14.0,34.0,3114.0,505.0,21.0,9.0,2674.5,544.0,8.0
427,30.0,4055.6666666666665,537.0,15.0,37.0,3632.0,530.0,21.0,37.0,3070.0,514.0,15.0,43.0,3044.0,543.0,16.0,29.0,3603.0,506.0,12.0,26.0,3379.0,496.0,15.0,32.0,3427.0,518.0,15.0,54.0,3171.0,599.0,24.0,39.0,3345.0,538.0,16.0,43.5,3700.0,556.5,16.0,57.0,3615.0,617.0,20.0,44.0,3004.0,556.0,24.0,38.0,3329.0,527.0,18.0,42.0,2673.0,531.0,32.0,32.0,3246.0,494.0,16.0,42.0,2946.0,543.0,23.0,45.0,3558.0,558.0,22.0,91.0,2412.0,666.0,73.0,72.0,3525.0,649.0,36.0,43.0,3652.0,537.0,18.0,22.0,3544.0,494.0,14.0,34.0,3116.0,506.0,21.0,9.0,2674.25,544.0,8.0
428,30.0,4056.3333333333335,537.0,15.0,37.0,3633.0,530.0,21.0,37.0,3071.0,514.0,15.0,43.0,3045.0,543.0,17.0,28.0,3604.0,506.0,12.0,26.0,3381.0,497.0,15.0,32.0,3428.0,518.0,15.0,54.0,3174.0,599.0,24.0,39.0,3348.0,538.0,16.0,44.0,3700.0,556.0,16.0,56.0,3620.0,616.0,20.0,44.0,3008.0,556.0,24.0,38.0,3329.5,527.0,18.0,42.0,2673.0,532.0,32.0,32.0,3247.0,494.0,16.0,42.0,2949.0,543.0,23.0,45.0,3559.0,559.0,22.0,91.0,2420.0,665.0,72.0,72.0,3529.0,649.0,36.0,43.0,3654.0,537.0,18.0,22.0,3544.5,494.5,14.0,34.0,3117.0,506.0,21.0,9.0,2674.0,544.0,8.0
429,30.0,4057.0,537.0,15.0,36.0,3634.0,530.0,21.0,37.0,3073.0,514.0,15.0,43.0,3046.0,543.0,18.0,28.0,3605.0,507.0,12.0,26.0,3382.0,497.0,15.0,32.0,3430.0,518.0,15.0,54.0,3180.0,599.0,24.0,39.0,3350.0,539.0,16.0,42.0,3703.0,558.0,12.0,56.0,3621.0,616.0,20.0,44.0,3011.0,556.0,24.0,38.0,3330.0,527.0,18.0,42.0,2672.5,531.5,32.0,32.0,3248.0,494.0,16.0,42.0,2952.0,543.0,24.0,45.0,3560.0,559.0,22.0,91.0,2428.0,665.0,72.0,72.0,3533.0,649.0,36.0,43.0,3655.0,537.0,18.0,22.0,3545.0,495.0,14.0,34.0,3119.0,506.0,21.0,9.0,2673.6666666666665,544.0,8.0
430,31.0,4057.0,536.0,15.0,36.0,3635.0,530.0,21.0,37.0,3074.0,514.0,15.0,44.0,3048.0,543.0,20.0,29.0,3605.0,508.0,12.0,26.0,3384.0,497.0,15.0,32.0,3431.0,518.0,15.0,54.0,3183.0,599.0,24.0,39.0,3352.0,539.0,16.0,43.0,3703.0,558.0,12.0,57.0,3620.0,616.0,28.0,44.0,3015.0,556.0,24.0,38.0,3331.0,527.0,18.0,42.0,2672.0,531.0,32.0,32.0,3249.0,495.0,16.0,42.0,2955.0,543.0,24.0,45.0,3562.0,559.0,22.0,90.0,2437.0,664.0,71.0,72.0,3536.0,650.0,36.0,44.0,3657.0,538.0,18.0,22.0,3545.3333333333335,495.0,14.0,34.0,3121.0,506.0,21.0,9.0,2673.3333333333335,544.0,8.0
431,30.5,4057.0,536.5,15.0,36.0,3636.0,530.0,21.0,37.0,3075.0,514.0,15.0,43.0,3050.0,544.0,20.0,29.0,3605.0,507.0,12.0,26.0,3385.0,497.0,15.0,32.0,3432.0,518.0,15.0,54.0,3184.0,598.0,28.0,39.0,3355.0,539.0,17.0,44.0,3706.0,557.0,12.0,56.0,3621.0,616.0,32.0,44.0,3019.0,556.0,24.0,38.0,3332.0,528.0,18.0,42.0,2671.5,531.0,32.0,32.0,3251.0,495.0,16.0,42.0,2958.0,543.0,24.0,45.0,3563.0,559.0,22.0,90.0,2445.0,664.0,70.0,72.0,3540.0,650.0,36.0,44.0,3658.0,538.0,18.0,22.0,3545.6666666666665,495.0,14.0,34.0,3123.0,506.0,21.0,9.0,2673.0,544.0,8.0
432,30.0,4057.0,537.0,15.0,36.0,3637.0,531.0,21.0,37.0,3077.0,514.0,15.0,43.0,3051.0,544.0,20.0,29.0,3606.0,507.0,12.0,26.0,3387.0,498.0,15.0,32.0,3433.0,518.0,15.0,54.0,3185.0,597.0,30.0,39.0,3357.0,539.0,17.0,43.0,3705.0,557.0,14.0,56.0,3626.0,616.0,28.0,44.0,3022.0,556.0,24.0,38.0,3333.0,528.0,18.0,42.0,2671.0,531.0,32.0,32.0,3252.0,495.0,16.0,43.0,2961.0,543.0,24.0,45.0,3564.0,559.0,22.0,90.0,2454.0,663.0,70.0,72.0,3543.0,650.0,36.0,44.0,3659.0,538.0,18.0,22.0,3546.0,495.0,14.0,34.0,3125.0,506.0,21.0,9.0,2673.0,544.5,8.0
433,30.0,4056.0,537.0,17.0,36.0,3638.0,531.0,20.0,37.0,3078.0,514.0,15.0,43.0,3053.0,544.0,20.0,29.0,3607.0,507.0,12.0,26.0,3388.0,498.0,15.0,32.0,3435.0,518.0,15.0,55.0,3187.0,596.0,33.0,39.0,3360.0,539.0,17.0,43.0,3704.0,557.0,16.0,56.0,3631.0,616.0,24.0,44.0,3026.0,556.0,24.0,38.0,3334.0,528.0,18.0,43.0,2671.0,531.0,32.0,32.0,3253.0,495.0,16.0,43.0,2964.0,543.0,25.0,45.0,3566.0,559.0,22.0,89.0,2462.0,663.0,69.0,72.0,3547.0,650.0,36.0,44.0,3661.0,538.0,18.0,23.0,3546.0,495.0,14.0,34.0,3127.0,506.0,21.0,9.0,2673.0,545.0,8.0
434,30.0,4056.0,537.0,19.0,36.0,3639.0,531.0,20.0,37.0,3079.0,514.0,15.0,43.0,3054.0,544.0,20.0,30.0,3608.0,506.0,12.0,26.0,3389.0,498.0,15.0,32.0,3436.0,519.0,15.0,56.0,3189.0,595.0,36.0,39.0,3362.0,539.0,18.0,44.0,3702.0,556.0,20.0,57.0,3639.0,617.0,20.0,44.0,3030.0,556.0,24.0,38.0,3334.5,528.0,18.0,43.0,2672.0,531.0,30.0,32.0,3254.0,495.0,16.0,43.0,2967.0,543.0,25.0,45.0,3567.0,560.0,22.0,89.0,2471.0,662.0,69.0,72.0,3551.0,650.0,36.0,44.0,3662.0,539.0,18.0,23.0,3546.3333333333335,495.0,14.0,34.0,3129.0,506.0,21.0,9.0,2672.5,545.0,8.0
435,30.0,4056.0,536.0,18.0,36.0,3640.0,531.0,20.0,37.0,3081.0,514.0,15.0,43.0,3056.0,544.0,20.0,30.0,3609.0,506.0,12.0,26.0,3391.0,498.0,15.0,32.0,3437.0,519.0,15.0,55.0,3194.0,595.0,36.0,39.0,3364.0,540.0,18.0,44.0,3704.0,557.0,20.0,57.0,3646.0,618.0,16.0,44.0,3033.0,556.0,24.0,38.0,3335.0,528.0,18.0,43.0,2673.0,531.0,28.0,32.0,3256.0,495.0,16.0,43.0,2969.0,543.0,25.0,45.0,3568.0,560.0,21.0,89.0,2479.0,661.0,68.0,72.0,3554.0,650.0,36.0,44.0,3664.0,539.0,18.0,23.0,3546.6666666666665,495.0,14.0,34.0,3130.0,506.0,21.0,9.0,2672.0,545.0,8.0
436,31.0,4057.0,536.0,17.0,35.0,3641.0,531.0,20.0,37.0,3082.0,515.0,15.0,43.0,3057.0,544.0,21.0,30.0,3610.0,506.0,12.0,26.0,3392.0,498.0,15.0,32.0,3438.0,519.0,15.0,53.0,3201.0,597.0,28.0,39.0,3367.0,540.0,18.0,43.0,3704.0,557.0,20.0,55.0,3648.0,619.0,16.0,44.0,3037.0,556.0,24.0,38.0,3336.0,528.0,18.0,44.0,2673.0,530.0,28.0,32.0,3257.0,495.0,16.0,43.0,2972.0,543.0,25.0,45.0,3570.0,560.0,21.0,88.0,2487.0,661.0,68.0,72.0,3558.0,651.0,36.0,45.0,3665.0,539.0,18.0,23.0,3547.0,495.0,14.0,34.0,3132.0,506.0,21.0,9.0,2672.2,545.2,8.0
437,31.0,4057.0,536.0,16.0,35.0,3642.0,531.0,20.0,37.0,3083.0,515.0,15.0,43.0,3059.0,544.0,21.0,31.0,3611.0,506.0,12.0,26.0,3394.0,498.0,15.0,32.0,3440.0,519.0,15.0,55.0,3204.0,597.0,28.0,39.0,3369.0,540.0,18.0,43.5,3704.0,557.0,20.0,55.0,3650.0,619.0,20.0,44.0,3041.0,556.0,24.0,38.0,3337.0,529.0,18.0,44.0,2672.0,531.0,28.0,32.0,3258.0,495.0,16.0,44.0,2975.0,543.0,26.0,45.0,3571.0,560.0,21.0,88.0,2496.0,660.0,67.0,72.0,3561.0,651.0,36.0,45.0,3666.0,539.0,18.0,23.5,3547.0,495.0,14.0,34.0,3134.0,506.0,21.0,9.0,2672.4,545.4,8.0
438,32.0,4058.0,536.0,15.0,35.0,3643.0,531.0,20.0,37.0,3085.0,515.0,15.0,43.0,3060.0,544.0,21.0,30.0,3611.0,507.0,12.0,26.0,3395.0,498.0,15.0,32.0,3441.0,519.0,15.0,56.0,3216.0,597.0,20.0,39.0,3372.0,540.0,19.0,44.0,3704.0,557.0,20.0,56.0,3653.0,619.0,20.0,44.0,3044.0,556.0,24.0,38.0,3338.0,529.0,18.0,45.0,2674.0,530.0,24.0,32.0,3259.0,495.0,16.0,44.0,2978.0,543.0,26.0,45.0,3572.0,560.0,21.0,88.0,2504.0,660.0,67.0,72.0,3565.0,651.0,36.0,45.0,3668.0,540.0,18.0,24.0,3547.0,495.0,14.0,34.0,3136.0,507.0,21.0,9.0,2672.6,545.6,8.0
439,32.0,4060.0,536.0,15.0,35.0,3644.0,531.0,20.0,37.0,3086.0,515.0,15.0,43.0,3062.0,544.0,21.0,30.0,3613.0,508.0,12.0,26.0,3397.0,498.0,15.0,32.0,3442.0,519.0,15.0,56.0,3219.0,597.0,20.0,39.0,3374.0,540.0,19.0,44.0,3705.0,557.0,20.0,57.0,3652.0,618.0,28.0,44.0,3048.0,556.0,24.0,38.0,3338.5,529.0,18.0,45.0,2671.0,530.0,24.0,32.0,3261.0,496.0,16.0,44.0,2981.0,543.0,26.0,45.0,3574.0,561.0,21.0,87.0,2513.0,659.0,66.0,72.0,3569.0,651.0,36.0,45.0,3669.0,540.0,18.0,24.0,3547.0,494.0,14.0,34.0,3138.0,507.0,21.0,9.0,2672.8,545.8,8.0
440,32.0,4058.0,536.0,19.0,35.0,3645.0,531.0,20.0,37.0,3087.0,515.0,15.0,43.0,3064.0,545.0,22.0,29.0,3614.0,508.0,12.0,25.0,3398.0,498.0,15.0,32.0,3443.0,519.0,15.0,54.0,3223.0,598.0,20.0,39.0,3376.0,540.0,19.0,44.0,3706.5,557.0,19.0,58.0,3652.0,617.0,32.0,44.0,3052.0,556.0,24.0,38.0,3339.0,529.0,18.0,45.0,2672.0,530.5,22.0,32.0,3262.0,496.0,16.0,44.0,2984.0,543.0,26.0,45.0,3575.0,561.0,21.0,87.0,2521.0,659.0,66.0,72.0,3572.0,651.0,36.0,45.0,3671.0,540.0,18.0,24.0,3547.5,494.0,14.0,34.0,3140.0,507.0,21.0,9.0,2673.0,546.0,8.0
441,32.0,4060.0,535.0,17.0,35.0,3646.0,531.0,20.0,37.0,3089.0,515.0,15.0,43.0,3065.0,545.0,22.0,28.0,3615.0,508.0,12.0,26.0,3399.0,499.0,15.0,32.0,3445.0,519.0,15.0,58.0,3223.0,596.0,24.0,39.0,3379.0,541.0,19.0,44.0,3708.0,557.0,18.0,58.0,3655.0,617.0,32.0,44.0,3055.0,556.0,24.0,38.0,3340.0,529.0,18.0,45.0,2673.0,531.0,20.0,32.0,3263.0,496.0,16.0,44.0,2987.0,543.0,27.0,46.0,3576.0,561.0,21.0,87.0,2530.0,658.0,65.0,72.0,3576.0,652.0,36.0,46.0,3672.0,540.0,18.0,24.0,3548.0,494.0,14.0,34.0,3141.0,507.0,21.0,9.0,2674.0,546.0,8.0
442,32.0,4062.0,535.0,15.0,35.0,3647.0,532.0,20.0,37.0,3090.0,515.0,15.0,43.0,3067.0,545.0,22.0,28.0,3617.0,509.0,12.0,26.0,3401.0,499.0,15.0,32.0,3446.0,519.0,15.0,55.0,3226.0,597.0,28.0,39.0,3381.0,541.0,20.0,44.0,3712.0,557.0,16.0,59.0,3659.0,618.0,32.0,44.0,3059.0,556.0,24.0,38.0,3341.0,529.0,18.0,44.0,2673.0,531.0,20.0,32.0,3265.0,496.0,16.0,45.0,2990.0,543.0,27.0,45.0,3577.0,561.0,21.0,87.0,2538.0,658.0,65.0,72.0,3579.0,652.0,36.0,46.0,3673.0,541.0,18.0,24.5,3548.0,494.0,14.0,34.0,3143.0,507.0,21.0,9.0,2675.0,546.0,8.0
443,32.0,4064.0,535.0,13.0,35.0,3650.0,531.0,18.0,37.0,3091.0,515.0,15.0,43.0,3068.0,545.0,22.0,28.0,3617.0,508.0,12.0,26.0,3402.0,499.0,15.0,32.0,3447.0,519.0,15.0,57.0,3228.0,595.0,32.0,39.0,3384.0,541.0,20.0,44.0,3713.0,557.0,14.0,58.0,3666.0,619.0,26.0,44.0,3062.0,556.0,24.0,38.0,3342.0,530.0,18.0,43.0,2673.0,531.0,20.0,32.0,3266.0,496.0,16.0,45.0,2992.0,543.0,27.0,45.0,3578.0,560.0,21.0,86.0,2547.0,657.0,64.0,72.0,3583.0,652.0,36.0,46.0,3675.0,541.0,18.0,25.0,3548.0,494.0,14.0,34.0,3145.0,507.0,21.0,9.0,2676.0,546.0,8.0
444,32.0,4066.0,535.0,12.0,36.0,3654.0,531.0,16.0,37.0,3093.0,515.0,15.0,43.0,3070.0,545.0,22.0,29.0,3618.0,508.0,12.0,26.0,3404.0,499.0,15.0,32.0,3448.0,519.0,15.0,54.0,3228.0,597.0,36.0,39.0,3386.0,541.0,20.0,44.0,3715.0,557.0,12.0,58.0,3673.0,620.0,20.0,44.0,3066.0,556.0,24.0,38.0,3342.5,530.0,18.0,43.0,2673.0,532.0,20.0,32.0,3267.0,496.0,16.0,45.0,2995.0,543.0,27.0,45.0,3579.0,560.0,21.0,86.0,2555.0,656.0,63.0,72.0,3587.0,652.0,36.0,46.0,3676.0,541.0,18.0,25.0,3548.5,494.0,14.0,34.0,3147.0,507.0,21.0,9.0,2677.0,546.0,8.0
445,32.0,4066.0,536.0,13.0,36.0,3655.0,530.0,16.0,37.0,3094.0,515.0,15.0,43.0,3071.0,545.0,23.0,30.0,3619.0,508.0,12.0,26.0,3405.0,499.0,15.0,32.0,3450.0,519.0,15.0,56.0,3231.0,595.0,32.0,39.0,3389.0,541.0,21.0,43.0,3715.0,558.0,12.0,57.0,3680.0,621.0,16.0,44.0,3070.0,556.0,24.0,38.0,3343.0,530.0,18.0,42.0,2673.0,533.0,20.0,32.0,3268.0,496.0,16.0,45.0,2998.0,543.0,28.0,45.0,3580.0,560.0,21.0,86.0,2563.0,656.0,63.0,72.0,3590.0,652.0,36.0,46.0,3677.0,542.0,18.0,25.0,3549.0,494.0,14.0,34.0,3149.0,507.0,21.0,9.0,2678.0,546.0,8.0
446,32.0,4067.0,537.0,14.0,36.0,3656.0,530.0,16.0,37.0,3095.0,515.0,15.0,43.0,3073.0,545.0,23.0,29.0,3619.0,509.0,12.0,26.0,3407.0,499.0,15.0,32.0,3451.0,519.0,15.0,57.0,3243.0,598.0,24.0,39.0,3391.0,541.0,21.0,43.0,3717.0,558.0,12.0,57.0,3682.0,621.0,20.0,44.0,3073.0,556.0,24.0,38.0,3344.0,530.0,18.0,42.33333333333337,2673.0,533.0,20.0,32.0,3270.0,496.0,16.0,45.0,3001.0,543.0,28.0,45.0,3582.0,560.0,21.0,85.0,2572.0,655.0,62.0,72.0,3594.0,652.0,36.0,46.0,3678.0,542.0,18.0,25.5,3549.0,494.0,14.0,34.0,3151.0,507.0,21.0,9.0,2679.0,547.0,8.0
